Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Advances in Services Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-26979-5","Lina YaoXia XieQingchen ZhangLaurence T. YangAlbert Y. ZomayaHai Jin","2015","http://link.springer.com/book/10.1007/978-3-319-26979-5","Book"
"Artificial Intelligence and Soft Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-030-61534-5","Prof. Leszek RutkowskiRafał SchererMarcin KorytkowskiProf. Witold PedryczProf. Ryszard TadeusiewiczDr. Jacek M. Zurada","2020","http://link.springer.com/book/10.1007/978-3-030-61534-5","Book"
"Automated Reasoning","Lecture Notes in Computer Science","","","","10.1007/978-3-319-40229-1","Nicola OlivettiAshish Tiwari","2016","http://link.springer.com/book/10.1007/978-3-319-40229-1","Book"
"Formal Methods","Lecture Notes in Computer Science","","","","10.1007/978-3-319-95582-7","Dr. Klaus HavelundProf. Dr. Jan PeleskaProf. Bill RoscoeErik de Vink","2018","http://link.springer.com/book/10.1007/978-3-319-95582-7","Book"
"Advances in Databases and Information Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-82472-3","Ladjel BellatrecheProf. Marlon DumasPanagiotis KarrasProf. Dr. Raimundas Matulevičius","2021","http://link.springer.com/book/10.1007/978-3-030-82472-3","Book"
"KI 2021: Advances in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-030-87626-5","Stefan EdelkampRalf MöllerElmar Rueckert","2021","http://link.springer.com/book/10.1007/978-3-030-87626-5","Book"
"Parallel Problem Solving from Nature – PPSN XVI","Lecture Notes in Computer Science","","","","10.1007/978-3-030-58112-1","Prof. Thomas BäckMike PreussDr. André DeutzHao WangDr. Carola DoerrAssoc. Prof. Michael EmmerichHeike Trautmann","2020","http://link.springer.com/book/10.1007/978-3-030-58112-1","Book"
"Software Engineering for Resilient Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-65948-0","Alexander RomanovskyElena A. Troubitsyna","2017","http://link.springer.com/book/10.1007/978-3-319-65948-0","Book"
"Computer Vision — ECCV 2002","Lecture Notes in Computer Science","","","","10.1007/3-540-47969-4","Anders HeydenGunnar SparrMads NielsenPeter Johansen","2002","http://link.springer.com/book/10.1007/3-540-47969-4","Book"
"Intelligence Science and Big Data Engineering. Visual Data Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-36189-1","Zhen CuiJinshan PanShanshan ZhangLiang XiaoJian Yang","2019","http://link.springer.com/book/10.1007/978-3-030-36189-1","Book"
"Knowledge Graph and Semantic Computing. Language, Knowledge, and Intelligence","Communications in Computer and Information Science","","","","10.1007/978-981-10-7359-5","Dr. Juanzi LiMing ZhouProf. Guilin QiNi LaoTong RuanJianfeng Du","2017","http://link.springer.com/book/10.1007/978-981-10-7359-5","Book"
"Progress in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/3-540-45329-6","Pavel BrazdilAlípio Jorge","2001","http://link.springer.com/book/10.1007/3-540-45329-6","Book"
"Analysis of Images, Social Networks and Texts","Lecture Notes in Computer Science","","","","10.1007/978-3-319-73013-4","Wil M.P. van der AalstDmitry I. IgnatovMichael KhachaySergei O. KuznetsovVictor LempitskyIrina A. LomazovaNatalia LoukachevitchAmedeo NapoliAlexander PanchenkoPanos M. PardalosAndrey V. SavchenkoStanley Wasserman","2018","http://link.springer.com/book/10.1007/978-3-319-73013-4","Book"
"Learning Classifier Systems","Lecture Notes in Computer Science","","","","10.1007/3-540-45027-0","Pier Luca LanziWolfgang StolzmannStewart W. Wilson","2000","http://link.springer.com/book/10.1007/3-540-45027-0","Book"
"Metaheuristics and Nature Inspired Computing","Communications in Computer and Information Science","","","","10.1007/978-3-030-94216-8","Bernabé DorronsoroDr. Farouk YalaouiProf. El-Ghazali TalbiGrégoire Danoy","2022","http://link.springer.com/book/10.1007/978-3-030-94216-8","Book"
"Web and Big Data","Lecture Notes in Computer Science","","","","10.1007/978-3-319-96893-3","Yi CaiYoshiharu IshikawaJianliang Xu","2018","http://link.springer.com/book/10.1007/978-3-319-96893-3","Book"
"Modern Information Technology and IT Education","Communications in Computer and Information Science","","","","10.1007/978-3-030-78273-3","Vladimir SukhomlinElena Zubareva","2021","http://link.springer.com/book/10.1007/978-3-030-78273-3","Book"
"Computing and Combinatorics","Lecture Notes in Computer Science","","","","10.1007/978-3-319-08783-2","Zhipeng CaiAlex ZelikovskyAnu Bourgeois","2014","http://link.springer.com/book/10.1007/978-3-319-08783-2","Book"
"Medical Image Computing and Computer Assisted Intervention – MICCAI 2018","Lecture Notes in Computer Science","","","","10.1007/978-3-030-00934-2","Alejandro F. FrangiJulia A. SchnabelChristos DavatzikosCarlos Alberola-LópezGabor Fichtinger","2018","http://link.springer.com/book/10.1007/978-3-030-00934-2","Book"
"New Trends in Constraints","Lecture Notes in Computer Science","","","","10.1007/3-540-44654-0","Krzysztof R. AptEric MonfroyAntonis C. KakasFrancesca Rossi","2000","http://link.springer.com/book/10.1007/3-540-44654-0","Book"
"Artificial General Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-642-22887-2","Jürgen SchmidhuberKristinn R. ThórissonMoshe Looks","2011","http://link.springer.com/book/10.1007/978-3-642-22887-2","Book"
"Conference Proceedings of ICDLAIR2019","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-67187-7","Dr. Meenakshi TripathiProf. Sushant Upadhyaya","2021","http://link.springer.com/book/10.1007/978-3-030-67187-7","Book"
"Text, Speech and Dialogue","Lecture Notes in Computer Science","","","","10.1007/11846406","Petr SojkaIvan KopečekKarel Pala","2006","http://link.springer.com/book/10.1007/11846406","Book"
"Graphik und KI","Informatik-Fachberichte","","","","10.1007/978-3-642-75653-5","Klaus KansyPeter Wißkirchen","1990","http://link.springer.com/book/10.1007/978-3-642-75653-5","Book"
"Unconventional Computation and Natural Computation","Lecture Notes in Computer Science","","","","10.1007/978-3-642-32894-7","Jérôme Durand-LoseNataša Jonoska","2012","http://link.springer.com/book/10.1007/978-3-642-32894-7","Book"
"Advances in Artificial Intelligence — IBERAMIA 2002","Lecture Notes in Computer Science","","","","10.1007/3-540-36131-6","Francisco J. GarijoJosé C. RiquelmeMiguel Toro","2002","http://link.springer.com/book/10.1007/3-540-36131-6","Book"
"Algorithmic Aspects in Information and Management","Lecture Notes in Computer Science","","","","10.1007/978-3-031-16081-3","Qiufen NiWeili Wu","2022","http://link.springer.com/book/10.1007/978-3-031-16081-3","Book"
"Programming Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-03278-3","Koen V. HindriksAlexander PokahrSebastian Sardina","2009","http://link.springer.com/book/10.1007/978-3-642-03278-3","Book"
"Computer Algebra  in Scientific Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-030-85165-1","Prof. François BoulierDr. Matthew EnglandTimur M. SadykovEvgenii V. Vorozhtsov","2021","http://link.springer.com/book/10.1007/978-3-030-85165-1","Book"
"Computer Analysis of Images and Patterns","Lecture Notes in Computer Science","","","","10.1007/978-3-642-40261-6","Richard WilsonEdwin HancockAdrian BorsWilliam Smith","2013","http://link.springer.com/book/10.1007/978-3-642-40261-6","Book"
"Management Perspective for Transport Telematics","Communications in Computer and Information Science","","","","10.1007/978-3-319-97955-7","Jerzy Mikulski","2018","http://link.springer.com/book/10.1007/978-3-319-97955-7","Book"
"Computer Vision - ECCV 2004","Lecture Notes in Computer Science","","","","10.1007/b97871","Tomáš PajdlaJiří Matas","2004","http://link.springer.com/book/10.1007/b97871","Book"
"Advanced Research on Computer Science and Information Engineering","Communications in Computer and Information Science","","","","10.1007/978-3-642-21411-0","Gang ShenXiong Huang","2011","http://link.springer.com/book/10.1007/978-3-642-21411-0","Book"
"HCI International 2022 – Late Breaking Papers: HCI for Health, Well-being, Universal Access and Healthy Aging","Lecture Notes in Computer Science","","","","10.1007/978-3-031-17902-0","Vincent G. DuffyQin GaoJia ZhouMargherita AntonaConstantine Stephanidis","2022","http://link.springer.com/book/10.1007/978-3-031-17902-0","Book"
"Artificial Intelligence and Computational Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-642-23896-3","Hepu DengDuoqian MiaoJingsheng LeiFu Lee Wang","2011","http://link.springer.com/book/10.1007/978-3-642-23896-3","Book"
"Medical Image Computing and Computer-Assisted Intervention - MICCAI 2016","Lecture Notes in Computer Science","","","","10.1007/978-3-319-46726-9","Sebastien OurselinProf. Leo JoskowiczMert R. SabuncuProf. Gozde UnalWilliam Wells","2016","http://link.springer.com/book/10.1007/978-3-319-46726-9","Book"
"Advances in Information Retrieval","Lecture Notes in Computer Science","","","","10.1007/978-3-642-28997-2","Ricardo Baeza-YatesArjen P. de VriesHugo ZaragozaB. Barla CambazogluVanessa MurdockRonny LempelFabrizio Silvestri","2012","http://link.springer.com/book/10.1007/978-3-642-28997-2","Book"
"Computers Supported Education","Communications in Computer and Information Science","","","","10.1007/978-3-319-94640-5","Paula EscudeiroGennaro CostagliolaSusan ZvacekJames UhomoibhiBruce M. McLaren","2018","http://link.springer.com/book/10.1007/978-3-319-94640-5","Book"
"Recent Trends in Image Processing and Pattern Recognition","Communications in Computer and Information Science","","","","10.1007/978-981-13-9184-2","K. C. SantoshRavindra S. Hegadi","2019","http://link.springer.com/book/10.1007/978-981-13-9184-2","Book"
"Engineering Psychology and Cognitive Ergonomics. Mental Workload, Human Physiology, and Human Energy","Lecture Notes in Computer Science","","","","10.1007/978-3-030-49044-7","Prof. Don HarrisProf. Wen-Chin Li","2020","http://link.springer.com/book/10.1007/978-3-030-49044-7","Book"
"Rough Sets and Current Trends in Computing","Lecture Notes in Computer Science","","","","10.1007/3-540-69115-4","Lech PolkowskiAndrzej Skowron","1998","http://link.springer.com/book/10.1007/3-540-69115-4","Book"
"Digital Libraries: Data, Information, and Knowledge for Digital Lives","Lecture Notes in Computer Science","","","","10.1007/978-3-319-70232-2","Songphan ChoemprayongFabio CrestaniSally Jo Cunningham","2017","http://link.springer.com/book/10.1007/978-3-319-70232-2","Book"
"From Animals to Animats 16","Lecture Notes in Computer Science","","","","10.1007/978-3-031-16770-6","Lola CañameroPhilippe GaussierMyra WilsonSofiane BoucennaNicolas Cuperlier","2022","http://link.springer.com/book/10.1007/978-3-031-16770-6","Book"
"Computational and Corpus-Based Phraseology","Lecture Notes in Computer Science","","","","10.1007/978-3-319-69805-2","Prof. Ruslan Mitkov","2017","http://link.springer.com/book/10.1007/978-3-319-69805-2","Book"
"Artificial Neural Networks and Machine Learning – ICANN 2014","Lecture Notes in Computer Science","","","","10.1007/978-3-319-11179-7","Stefan WermterCornelius WeberWłodzisław DuchTimo HonkelaPetia Koprinkova-HristovaSven MaggGünther PalmAlessandro E. P. Villa","2014","http://link.springer.com/book/10.1007/978-3-319-11179-7","Book"
"Foundations of Intelligent Systems","Lecture Notes in Computer Science","","","","10.1007/3-540-61286-6","Zbigniew W. RaśMaciek Michalewicz","1996","http://link.springer.com/book/10.1007/3-540-61286-6","Book"
"Advances in Learning Software Organizations","Lecture Notes in Computer Science","","","","10.1007/b98340","Grigori MelnikHarald Holz","2004","http://link.springer.com/book/10.1007/b98340","Book"
"Collaborative Computing: Networking, Applications and Worksharing","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-30146-0","Xinheng WangHonghao GaoDr. Muddesar IqbalProf. Geyong Min","2019","http://link.springer.com/book/10.1007/978-3-030-30146-0","Book"
"Neural Information Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-642-24958-7","Bao-Liang LuLiqing ZhangJames Kwok","2011","http://link.springer.com/book/10.1007/978-3-642-24958-7","Book"
"Advanced Computational Methods in Energy, Power, Electric Vehicles, and Their Integration","Communications in Computer and Information Science","","","","10.1007/978-981-10-6364-0","Kang LiYusheng XueShumei CuiQun NiuZhile YangPatrick Luk","2017","http://link.springer.com/book/10.1007/978-981-10-6364-0","Book"
"Pattern Recognition and Computer Vision","Lecture Notes in Computer Science","","","","10.1007/978-3-030-88013-2","Prof. Dr. Huimin MaLiang WangProf. Changshui ZhangFei WuProf. Tieniu TanYaonan WangProf. Dr. Jianhuang LaiYao Zhao","2021","http://link.springer.com/book/10.1007/978-3-030-88013-2","Book"
"Emerging Technologies in Computing","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-23943-5","Mahdi H. MirazProf. Peter S. ExcellAndrew WareSafeeullah SoomroMaaruf Ali","2019","http://link.springer.com/book/10.1007/978-3-030-23943-5","Book"
"Advances in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-319-34111-8","Richard KhouryChristopher Drummond","2016","http://link.springer.com/book/10.1007/978-3-319-34111-8","Book"
"Text, Speech and Dialogue","Lecture Notes in Computer Science","","","","10.1007/978-3-642-15760-8","Petr SojkaAleš HorákIvan KopečekKarel Pala","2010","http://link.springer.com/book/10.1007/978-3-642-15760-8","Book"
"Data Science","Communications in Computer and Information Science","","","","10.1007/978-981-16-5943-0","Jianchao ZengPinle QinWeipeng JingProf. Xianhua SongZeguang Lu","2021","http://link.springer.com/book/10.1007/978-981-16-5943-0","Book"
"OWL: Experiences and Directions – Reasoner Evaluation","Lecture Notes in Computer Science","","","","10.1007/978-3-319-54627-8","Mauro DragoniMaría Poveda-VillalónErnesto Jimenez-Ruiz","2017","http://link.springer.com/book/10.1007/978-3-319-54627-8","Book"
"Brain Informatics","Lecture Notes in Computer Science","","","","10.1007/978-3-031-15037-1","Prof. Mufti MahmudJing HeStefano VassanelliAndré van ZundertProf. Dr. Ning Zhong","2022","http://link.springer.com/book/10.1007/978-3-031-15037-1","Book"
"Advanced Topics in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/3-540-63797-4","Abdul Sattar","1997","http://link.springer.com/book/10.1007/3-540-63797-4","Book"
"Neural Information Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-030-04179-3","Long ChengAndrew Chi Sing LeungDr. Seiichi Ozawa","2018","http://link.springer.com/book/10.1007/978-3-030-04179-3","Book"
"Computer Science – Theory and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-540-79709-8","Edward A. HirschAlexander A. RazborovAlexei SemenovAnatol Slissenko","2008","http://link.springer.com/book/10.1007/978-3-540-79709-8","Book"
