Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Compositionality: The Significant Difference","Lecture Notes in Computer Science","","","","10.1007/3-540-49213-5","Willem-Paul de RoeverHans LangmaackAmir Pnueli","1998","http://link.springer.com/book/10.1007/3-540-49213-5","Book"
"Compiler Compilers and High Speed Compilation","Lecture Notes in Computer Science","","","","10.1007/3-540-51364-7","Dieter Hammer","1989","http://link.springer.com/book/10.1007/3-540-51364-7","Book"
"Computational Logistics","Lecture Notes in Computer Science","","","","10.1007/978-3-319-44896-1","Ana PaiasMario RuthmairStefan Voß","2016","http://link.springer.com/book/10.1007/978-3-319-44896-1","Book"
"Mobile, Secure, and Programmable Networking","Lecture Notes in Computer Science","","","","10.1007/978-3-319-25744-0","Selma BoumerdassiSamia BouzefraneÉric Renault","2015","http://link.springer.com/book/10.1007/978-3-319-25744-0","Book"
"Computer Performance Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-319-46433-6","Dieter FiemsMarco PaolieriAgapios N. Platis","2016","http://link.springer.com/book/10.1007/978-3-319-46433-6","Book"
"Leveraging Applications of Formal Methods, Verification, and Validation","Communications in Computer and Information Science","","","","10.1007/978-3-319-51641-7","Anna-Lena Lamprecht","2016","http://link.springer.com/book/10.1007/978-3-319-51641-7","Book"
"Graph Transformations","Lecture Notes in Computer Science","","","","10.1007/978-3-540-87405-8","Hartmut EhrigReiko HeckelGrzegorz RozenbergGabriele Taentzer","2008","http://link.springer.com/book/10.1007/978-3-540-87405-8","Book"
"Engineering Societies in the Agents World VIII","Lecture Notes in Computer Science","","","","10.1007/978-3-540-87654-0","Alexander ArtikisGregory M. P. O’HareKostas StathisGeorge Vouros","2008","http://link.springer.com/book/10.1007/978-3-540-87654-0","Book"
"Object Technologies for Advanced Software","Lecture Notes in Computer Science","","","","10.1007/3-540-60954-7","Kokichi FutatsugiSatoshi Matsuoka","1996","http://link.springer.com/book/10.1007/3-540-60954-7","Book"
"On the Move to Meaningful Internet Systems: OTM 2013 Conferences","Lecture Notes in Computer Science","","","","10.1007/978-3-642-41030-7","Robert MeersmanHervé PanettoTharam DillonJohann EderZohra BellahseneNorbert RitterPieter De LeenheerDeijing Dou","2013","http://link.springer.com/book/10.1007/978-3-642-41030-7","Book"
"Foundations of Software Science and Computation Structures","Lecture Notes in Computer Science","","","","10.1007/3-540-46432-8","Jerzy Tiuryn","2000","http://link.springer.com/book/10.1007/3-540-46432-8","Book"
"Formal Methods in Computer-Aided Design","Lecture Notes in Computer Science","","","","10.1007/b102264","Alan J. HuAndrew K. Martin","2004","http://link.springer.com/book/10.1007/b102264","Book"
"Human-Computer Interaction. User Interface Design, Development and Multimodality","Lecture Notes in Computer Science","","","","10.1007/978-3-319-58071-5","Masaaki Kurosu","2017","http://link.springer.com/book/10.1007/978-3-319-58071-5","Book"
"Advances in Software Engineering","Communications in Computer and Information Science","","","","10.1007/978-3-642-10619-4","Dominik ŚlęzakTai-hoon KimAkingbehin KiumiTao JiangJune VernerSilvia Abrahão","2009","http://link.springer.com/book/10.1007/978-3-642-10619-4","Book"
"Functional Programming, Glasgow 1994","Workshops in Computing","","","","10.1007/978-1-4471-3573-9","Kevin Hammond PhDDavid N. Turner BScPatrick M. Sansom BSc, PhD","1995","http://link.springer.com/book/10.1007/978-1-4471-3573-9","Book"
"Information Technology and Mobile Communication","Communications in Computer and Information Science","","","","10.1007/978-3-642-20573-6","Vinu V DasGylson ThomasFord Lumban Gaol","2011","http://link.springer.com/book/10.1007/978-3-642-20573-6","Book"
"Performance Evaluation and Benchmarking. Traditional - Big Data - Internet of Things","Lecture Notes in Computer Science","","","","10.1007/978-3-319-54334-5","Raghunath NambiarMeikel Poess","2017","http://link.springer.com/book/10.1007/978-3-319-54334-5","Book"
"Formal Methods for Open Object-Based Distributed Systems","Lecture Notes in Computer Science","","","","10.1007/b136996","Martin SteffenGianluigi Zavattaro","2005","http://link.springer.com/book/10.1007/b136996","Book"
"Advances in Computing and Communications","Communications in Computer and Information Science","","","","10.1007/978-3-642-22714-1","Ajith AbrahamJaime Lloret MauriJohn F. BufordJunichi SuzukiSabu M. Thampi","2011","http://link.springer.com/book/10.1007/978-3-642-22714-1","Book"
"Formal Methods: Foundations and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-319-49815-7","Leila RibeiroThierry Lecomte","2016","http://link.springer.com/book/10.1007/978-3-319-49815-7","Book"
"Coordination Models and Languages","Lecture Notes in Computer Science","","","","10.1007/978-3-642-13414-2","Dave ClarkeGul Agha","2010","http://link.springer.com/book/10.1007/978-3-642-13414-2","Book"
"Human-Computer Interaction – INTERACT 2007","Lecture Notes in Computer Science","","","","10.1007/978-3-540-74796-3","Cécilia BaranauskasPhilippe PalanqueJulio AbascalSimone Diniz Junqueira Barbosa","2007","http://link.springer.com/book/10.1007/978-3-540-74796-3","Book"
"Data Management in Grid and Peer-to-Peer Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-540-85176-9","Abdelkader Hameurlain","2008","http://link.springer.com/book/10.1007/978-3-540-85176-9","Book"
"Membrane Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-14370-5","Marian GheorgheGrzegorz RozenbergArto SalomaaPetr SosíkClaudio Zandron","2014","http://link.springer.com/book/10.1007/978-3-319-14370-5","Book"
"Transactions on Pattern Languages of Programming III","Lecture Notes in Computer Science","","","","10.1007/978-3-642-38676-3","James NobleRalph JohnsonUwe ZdunEugene Wallingford","2013","http://link.springer.com/book/10.1007/978-3-642-38676-3","Book"
"Functional and Logic Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-030-59025-3","Keisuke NakanoKonstantinos Sagonas","2020","http://link.springer.com/book/10.1007/978-3-030-59025-3","Book"
"Risk Assessment and Risk-Driven Testing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-26416-5","Fredrik SeehusenMichael FeldererJürgen GroßmannMarc-Florian Wendland","2015","http://link.springer.com/book/10.1007/978-3-319-26416-5","Book"
"Intelligent Information Technology","Lecture Notes in Computer Science","","","","10.1007/b104585","Gautam DasVed Prakash Gulati","2005","http://link.springer.com/book/10.1007/b104585","Book"
"Enterprise Interoperability","Lecture Notes in Business Information Processing","","","","10.1007/978-3-642-04750-3","Raúl PolerMarten van SinderenRaquel Sanchis","2009","http://link.springer.com/book/10.1007/978-3-642-04750-3","Book"
"Information Computing and Applications","Communications in Computer and Information Science","","","","10.1007/978-3-642-16339-5","Rongbo ZhuYanchun ZhangBaoxiang LiuChunfeng Liu","2010","http://link.springer.com/book/10.1007/978-3-642-16339-5","Book"
"Industrial Perspectives of Safety-critical Systems","","","","","10.1007/978-1-4471-1534-2","Felix RedmillTom Anderson","1998","http://link.springer.com/book/10.1007/978-1-4471-1534-2","Book"
"Proof and Computation","NATO ASI Series","","","","10.1007/978-3-642-79361-5","Helmut Schwichtenberg","1995","http://link.springer.com/book/10.1007/978-3-642-79361-5","Book"
"Artificial General Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-030-52152-3","Ben GoertzelAleksandr I. PanovAlexey PotapovProf. Dr. Roman Yampolskiy","2020","http://link.springer.com/book/10.1007/978-3-030-52152-3","Book"
"Coordination, Organizations, Institutions, and Norms in Agent Systems II","Lecture Notes in Computer Science","","","","10.1007/978-3-540-74459-7","Pablo NoriegaJavier Vázquez-SalcedaGuido BoellaOlivier BoissierVirginia DignumNicoletta FornaraEric Matson","2007","http://link.springer.com/book/10.1007/978-3-540-74459-7","Book"
"Integrated Circuit and System Design. Power and Timing Modeling, Optimization, and Simulation","Lecture Notes in Computer Science","","","","10.1007/978-3-642-17752-1","René van LeukenGilles Sicard","2011","http://link.springer.com/book/10.1007/978-3-642-17752-1","Book"
"Fundamentals of Software Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-319-24644-4","Mehdi DastaniMarjan Sirjani","2015","http://link.springer.com/book/10.1007/978-3-319-24644-4","Book"
"Languages, Compilers, and Tools for Embedded Systems","Lecture Notes in Computer Science","","","","10.1007/BFb0057775","Frank MuellerAzer Bestavros","1998","http://link.springer.com/book/10.1007/BFb0057775","Book"
"Parallel Problem Solving from Nature - PPSN IX","Lecture Notes in Computer Science","","","","10.1007/11844297","Thomas Philip RunarssonHans-Georg BeyerEdmund BurkeJuan J. Merelo-GuervósL. Darrell WhitleyXin Yao","2006","http://link.springer.com/book/10.1007/11844297","Book"
"Fields of Logic and Computation III","Lecture Notes in Computer Science","","","","10.1007/978-3-030-48006-6","Prof. Dr. Andreas BlassPatrick CégielskiNachum DershowitzProf. Dr. Manfred DrosteProf. Bernd Finkbeiner","2020","http://link.springer.com/book/10.1007/978-3-030-48006-6","Book"
"Object-Based Models and Languages for Concurrent Systems","Lecture Notes in Computer Science","","","","10.1007/3-540-59450-7","Paolo CiancariniOscar NierstraszAkinori Yonezawa","1995","http://link.springer.com/book/10.1007/3-540-59450-7","Book"
"Conceptual Modeling — ER 2001","Lecture Notes in Computer Science","","","","10.1007/3-540-45581-7","Hideko S.KuniiSushil JajodiaArne Sølvberg","2001","http://link.springer.com/book/10.1007/3-540-45581-7","Book"
"Scientific Applications of Grid Computing","Lecture Notes in Computer Science","","","","10.1007/b136149","Pilar HerreroMaría S. PérezVíctor Robles","2005","http://link.springer.com/book/10.1007/b136149","Book"
"Object Orientation in Z","Workshops in Computing","","","","10.1007/978-1-4471-3552-4","Susan StepneyRosalind BardenDavid Cooper","1992","http://link.springer.com/book/10.1007/978-1-4471-3552-4","Book"
"Architecting Dependable Systems","Lecture Notes in Computer Science","","","","10.1007/3-540-45177-3","Rogério de LemosCristina GacekAlexander Romanovsky","2003","http://link.springer.com/book/10.1007/3-540-45177-3","Book"
"Search-Based Software Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-319-22183-0","Márcio BarrosYvan Labiche","2015","http://link.springer.com/book/10.1007/978-3-319-22183-0","Book"
"Computer Security – ESORICS 2020","Lecture Notes in Computer Science","","","","10.1007/978-3-030-58951-6","Prof. Liqun ChenProf. Ninghui LiKaitai LiangProf. Steve Schneider","2020","http://link.springer.com/book/10.1007/978-3-030-58951-6","Book"
"Systems, Software and Services Process Improvement","Communications in Computer and Information Science","","","","10.1007/978-3-319-64218-5","Jakub StolfaSvatopluk StolfaProf. Dr. Rory V. O'ConnorDr. Richard Messnarz","2017","http://link.springer.com/book/10.1007/978-3-319-64218-5","Book"
"Middleware 2006","Lecture Notes in Computer Science","","","","10.1007/11925071","Maarten van SteenMichi Henning","2006","http://link.springer.com/book/10.1007/11925071","Book"
"Design, User Experience, and Usability: Designing Pleasurable Experiences","Lecture Notes in Computer Science","","","","10.1007/978-3-319-58637-3","Aaron MarcusWentao Wang","2017","http://link.springer.com/book/10.1007/978-3-319-58637-3","Book"
"Advances in Conceptual Modeling. Recent Developments and New Directions","Lecture Notes in Computer Science","","","","10.1007/978-3-642-24574-9","Olga De TroyerClaudia Bauzer MedeirosRoland BillenPierre HallotAlkis SimitsisHans Van Mingroot","2011","http://link.springer.com/book/10.1007/978-3-642-24574-9","Book"
"Runtime Verification","Lecture Notes in Computer Science","","","","10.1007/978-3-540-89247-2","Martin Leucker","2008","http://link.springer.com/book/10.1007/978-3-540-89247-2","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-02768-1","Sukyoung Ryu","2018","http://link.springer.com/book/10.1007/978-3-030-02768-1","Book"
"Internet and Distributed Computing Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-34883-9","Yang XiangMukaddim PathanXiaohui TaoHua Wang","2012","http://link.springer.com/book/10.1007/978-3-642-34883-9","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/BFb0053558","Chris Hankin","1998","http://link.springer.com/book/10.1007/BFb0053558","Book"
"Advances in Conceptual Modeling - Challenging Perspectives","Lecture Notes in Computer Science","","","","10.1007/978-3-642-04947-7","Carlos Alberto HeuserGünther Pernul","2009","http://link.springer.com/book/10.1007/978-3-642-04947-7","Book"
"Formal Methods for Industrial Critical Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-031-15008-1","Prof. Jan Friso GrooteProf. Dr. Marieke Huisman","2022","http://link.springer.com/book/10.1007/978-3-031-15008-1","Book"
"Reachability Problems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-30806-3","Emmanuel FiliotRaphaël JungersDr. Igor Potapov","2019","http://link.springer.com/book/10.1007/978-3-030-30806-3","Book"
"Automated Reasoning","Lecture Notes in Computer Science","","","","10.1007/11814771","Ulrich FurbachNatarajan Shankar","2006","http://link.springer.com/book/10.1007/11814771","Book"
"Models in Software Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-642-12261-3","Sudipto Ghosh","2010","http://link.springer.com/book/10.1007/978-3-642-12261-3","Book"
"Formal Techniques for Safety-Critical Systems","Communications in Computer and Information Science","","","","10.1007/978-3-319-29510-7","Cyrille ArthoPeter Csaba Ölveczky","2016","http://link.springer.com/book/10.1007/978-3-319-29510-7","Book"
"Model and Data Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-319-45547-1","Ladjel BellatrecheÓscar PastorJesús M. Almendros JiménezYamine Aït-Ameur","2016","http://link.springer.com/book/10.1007/978-3-319-45547-1","Book"
"Cross-Cultural Design. Applications in Arts, Learning, Well-being, and Social Development","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77077-8","Prof. Pei-Luen Patrick Rau","2021","http://link.springer.com/book/10.1007/978-3-030-77077-8","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/11693024","Peter Sestoft","2006","http://link.springer.com/book/10.1007/11693024","Book"
"Unconventional Computation and Natural Computation","Lecture Notes in Computer Science","","","","10.1007/978-3-319-92435-9","Prof. Susan StepneySergey Verlan","2018","http://link.springer.com/book/10.1007/978-3-319-92435-9","Book"
"Advances in Agent Communication","Lecture Notes in Computer Science","","","","10.1007/b94813","Frank Dignum","2004","http://link.springer.com/book/10.1007/b94813","Book"
